enter,EXIT,1,2,3,4,5
Nilai Toll,Pagoh Toll,16.15,29.6,39.4,8.12,12.14
Nilai Toll,SLIM RIVER Toll,17.22,31.6,42.1,8.69,12.96
Nilai Toll,SUNGKAI Toll,19.35,35.5,47.2,9.76,14.51
Nilai Toll,BIDOR Toll,20.91,38.3,51,10.5,15.66
Nilai Toll,Yong Peng Utara Toll,20.99,38.3,51.1,10.5,15.74
Nilai Toll,TAPAH Toll,22.47,41.1,54.7,11.23,16.81
Nilai Toll,Ayer Hitam Toll,23.12,42.3,56.4,11.56,17.38
Nilai Toll,Machap Toll,23.94,43.8,58.5,11.97,17.96
Nilai Toll,Spg. Renggam Toll,25.5,46.7,62.3,12.79,19.19
Nilai Toll,GOPENG Toll,25.75,47.2,62.9,12.96,19.35
Nilai Toll,SIMPANG PULAI Toll,26.81,49.1,65.5,13.45,20.09
Nilai Toll,Sedenak Toll,27.63,50.5,67.3,13.78,20.66
Nilai Toll,Ipoh Selatan Toll,28.21,51.6,68.7,14.1,21.16
Nilai Toll,KULAI Toll,29.11,53.2,71,14.51,21.81
Nilai Toll,Senai Utara Toll,30.09,55,73.3,15.01,22.55
Nilai Toll,Skudai Toll,30.42,55.7,74.2,15.25,22.8
Nilai Toll,KUALA KANGSAR Toll,31.08,56.9,75.7,15.58,23.29
Nilai Toll,CANGKAT JERING Toll,33.46,61.2,81.5,16.73,25.09
Nilai Toll,TAIPING UTARA Toll,35.26,64.4,85.8,17.63,26.4
Nilai Toll,BUKIT MERAH Toll,36.49,66.7,88.8,18.2,27.31
Nilai Toll,ALOR PONGSU Toll,37.88,69.3,92.4,18.94,28.45
Nilai Toll,BANDAR BAHARU Toll,38.38,70.3,93.6,19.19,28.78
Nilai Toll,JAWI Toll,39.93,73,97.2,19.93,29.93
Nilai Toll,BKT. TAMBUN UTARA Toll,41.25,75.5,100.5,20.66,30.91
Nilai Toll,JURU Toll,41.98,76.8,102.3,20.99,31.49
Nilai Toll,BERTAM Toll,43.29,79.1,105.4,21.72,33.09
Nilai Toll,SG. PETANI SELATAN Toll,44.93,82.1,109.3,22.54,33.78
Nilai Toll,SG. PETANI UTARA Toll,45.67,83.4,111.1,22.87,34.27
Nilai Toll,GURUN Toll,47.47,86.8,115.6,23.86,35.67
Nilai Toll,PENDANG Toll,49.68,90.8,120.9,24.92,37.31
Nilai Toll,Alor Setar Selatan Toll,51.32,93.8,124.9,25.74,38.99
Nilai Toll,Alor Setar Utara Toll,51.98,94.9,126.4,26.07,39.03
Nilai Toll,Hutan Kampung Toll,52.64,96.2,128.1,26.4,39.79
Nilai Toll,BANDAR CASSIA Toll,47.18,106,170.7,29.22,57.29
Pagoh Toll,Bukit Gambir Toll,1.8,3.4,4.5,0.9,1.39
Pagoh Toll,Tangkak Toll,3.12,5.7,7.6,1.56,2.38
Pagoh Toll,Jasin Toll,4.59,8.4,11.1,2.3,3.44
Pagoh Toll,Yong Peng Utara Toll,5,9.1,12.1,2.46,3.69
Pagoh Toll,Ayer Keroh Toll,6.07,11.1,14.8,3.03,4.59
Pagoh Toll,Ayer Hitam Toll,7.13,13,17.4,3.61,5.33
Pagoh Toll,Machap Toll,7.95,14.5,19.3,3.94,5.9
Pagoh Toll,Simpang Ampat Toll,8.61,15.8,21,4.35,6.48
Pagoh Toll,Spg. Renggam Toll,9.51,17.3,23.1,4.76,7.13
Pagoh Toll,PEDAS LINGGI Toll,11.15,20.4,27.2,5.58,8.36
Pagoh Toll,Sedenak Toll,11.56,21.2,28.3,5.82,8.69
Pagoh Toll,Senawang Toll,13.04,23.8,31.7,6.48,9.76
Pagoh Toll,KULAI Toll,13.04,23.9,31.8,6.56,9.76
Pagoh Toll,Port Dickson Toll,13.28,24.3,32.4,6.64,10
Pagoh Toll,SEREMBAN Toll,13.69,25,33.4,6.81,10.25
Pagoh Toll,Senai Utara Toll,14.02,25.7,34.3,7.05,10.58
Pagoh Toll,Bandar Ainsdale Toll,14.35,26.3,35.1,7.22,10.82
Pagoh Toll,Skudai Toll,14.43,26.4,35.2,7.22,10.82
Pagoh Toll,Nilai Toll,16.15,29.6,39.4,8.12,12.14
Pagoh Toll,Putera Mahkota Toll,16.65,30.5,40.6,8.36,12.46
Pagoh Toll,SOUTHVILLE CITY Toll,17.14,31.3,41.7,8.53,12.87
Pagoh Toll,BANGI Toll,17.47,32,42.6,8.77,13.12
Pagoh Toll,BANDAR SERENIA Toll,17.71,32.4,43.2,8.86,13.28
Pagoh Toll,KAJANG Toll,18.2,33.3,44.3,9.1,13.61
Pagoh Toll,UPM Toll,18.45,33.7,44.9,9.18,13.86
Pagoh Toll,BANDAR GAMUDA COVE Toll,18.53,33.9,45.2,9.27,13.86
Pagoh Toll,Sg. Besi Toll,18.94,34.6,46.1,9.43,14.19
Pagoh Toll,KLIA Toll,19.11,34.7,46.1,9.76,14.43
Pagoh Toll,Bandar Saujana Putra Toll,20.01,36.5,48.7,10,15.01
Pagoh Toll,Putra Jaya Toll,20.34,37.2,49.6,10.17,15.25
Pagoh Toll,PUTRA HEIGHTS Toll,20.42,37.4,49.8,10.25,15.33
Pagoh Toll,USJ Toll,20.91,38.3,51,10.5,15.66
Pagoh Toll,Seafield Toll,21.4,39.1,52.2,10.66,16.07
Pagoh Toll,Ebor Selatan Toll,21.4,39.2,52.2,10.74,16.07
Pagoh Toll,Shah Alam Toll,22.06,40.3,53.7,10.99,16.56
Pagoh Toll,SUBANG Toll,22.47,41.2,54.8,11.32,16.81
Pagoh Toll,Setia Alam Toll,22.96,41.9,55.9,11.4,17.22
Pagoh Toll,DAMANSARA Toll,22.96,42,55.9,11.48,17.22
Pagoh Toll,Bukit Raja Toll,23.04,42.1,56.2,11.48,17.3
Pagoh Toll,KOTA DAMANSARA Toll,23.12,42.4,56.5,11.64,17.38
Pagoh Toll,SG. BULOH Toll,23.78,43.5,58,11.89,17.79
Pagoh Toll,SG. BULOH HOSPITAL Toll,24.11,44.1,58.8,12.14,18.04
Pagoh Toll,Jalan Duta Toll,24.35,44.5,59.3,12.22,18.2
Pagoh Toll,RAWANG SELATAN Toll,24.6,45.1,60,12.38,18.45
Pagoh Toll,RAWANG Toll,25.26,46.2,61.5,12.63,18.86
Pagoh Toll,SUNGAI BUAYA Toll,26.16,47.9,63.8,13.12,19.6
Pagoh Toll,BUKIT BERUNTUNG Toll,26.81,49.1,65.5,13.45,20.09
Pagoh Toll,BUKIT TAGAR Toll,27.88,51,67.9,13.94,20.83
Pagoh Toll,LEMBAH BERINGIN Toll,28.95,52.9,70.5,14.51,21.65
Pagoh Toll,Tg. Malim Toll,30.01,54.9,73.2,15.09,22.47
Pagoh Toll,BEHRANG Toll,31.24,57.2,76.2,15.66,23.45
Pagoh Toll,SLIM RIVER Toll,32.96,60.3,80.4,16.56,24.68
Pagoh Toll,SUNGKAI Toll,35.1,64.2,85.6,17.63,26.32
Pagoh Toll,BIDOR Toll,36.65,67.1,89.4,18.37,27.47
Pagoh Toll,TAPAH Toll,38.13,69.7,92.9,19.11,28.54
Pagoh Toll,GOPENG Toll,41.49,75.8,101.1,20.75,31.08
Pagoh Toll,SIMPANG PULAI Toll,42.56,77.9,103.8,21.32,31.9
Pagoh Toll,Ipoh Selatan Toll,43.87,80.3,107.1,21.98,32.88
Pagoh Toll,KUALA KANGSAR Toll,46.74,85.6,114.1,23.45,35.01
Pagoh Toll,CANGKAT JERING Toll,49.12,89.9,119.9,24.6,36.82
Pagoh Toll,TAIPING UTARA Toll,50.92,93.1,124.2,25.5,38.13
Pagoh Toll,BUKIT MERAH Toll,52.15,95.4,127.2,26.08,39.03
Pagoh Toll,ALOR PONGSU Toll,53.63,98,130.7,26.81,40.18
Pagoh Toll,BANDAR BAHARU Toll,54.04,99,132,27.06,40.51
Pagoh Toll,JAWI Toll,55.6,101.7,135.6,27.8,41.66
Pagoh Toll,BKT. TAMBUN UTARA Toll,56.91,104.2,138.9,28.54,42.64
Pagoh Toll,JURU Toll,57.65,105.5,140.7,28.86,43.21
Pagoh Toll,BERTAM Toll,58.96,107.8,143.8,29.59,44.81
Pagoh Toll,SG. PETANI SELATAN Toll,60.6,110.8,147.7,30.41,45.5
Pagoh Toll,SG. PETANI UTARA Toll,61.34,112.1,149.5,30.74,45.99
Pagoh Toll,GURUN Toll,63.14,115.5,154,31.73,47.39
Pagoh Toll,PENDANG Toll,65.35,119.5,159.3,32.79,49.03
Pagoh Toll,Alor Setar Selatan Toll,66.99,122.5,163.3,33.61,50.71
Pagoh Toll,Alor Setar Utara Toll,67.65,123.6,164.8,33.94,50.75
Pagoh Toll,Hutan Kampung Toll,68.31,124.9,166.5,34.27,51.51
Pagoh Toll,BANDAR CASSIA Toll,62.84,134.7,209.1,37.09,69.01
Pajam Toll,ECO MAJESTIC Toll,1.4,2.1,2.7,0.7,1
Pajam Toll,MANTIN Toll,2,3,4,1,1.2
Pajam Toll,SEMENYIH Toll,2.8,4.2,5.6,1.4,1.7
Pajam Toll,Setul North Bound Toll,3.1,4.6,6.2,1.5,1.9
Pajam Toll,Kajang Selatan Toll,3.4,5.1,6.7,1.7,2.1
PAKA Toll,KERTEH Toll,2.1,4.2,6.3,1,2.1
PAKA Toll,DUNGUN Toll,2.7,5.4,8.1,1.3,2.7
PAKA Toll,KIJAL Toll,3.6,7.2,10.8,1.8,3.6
PAKA Toll,BUKIT BESI Toll,4.5,8.9,13.4,2.2,4.5
PAKA Toll,CUKAI Toll,5.8,11.6,17.4,2.9,5.8
PAKA Toll,CHENEH Toll,7.6,15.2,22.8,3.8,7.6
PAKA Toll,AJIL Toll,9.1,18.2,27.3,4.5,9.1
PAKA Toll,TELEMUNG Toll,11.4,22.9,34.3,5.7,11.4
PAKA Toll,Kuala Terengganu (Kg Gemuroh) Toll,12.6,25.2,37.9,6.3,12.6
PEDAS LINGGI Toll,Senawang Toll,1.97,3.7,4.9,0.98,1.48
PEDAS LINGGI Toll,Port Dickson Toll,2.3,4.2,5.6,1.15,1.72
PEDAS LINGGI Toll,SEREMBAN Toll,2.71,4.9,6.5,1.31,1.97
PEDAS LINGGI Toll,Simpang Ampat Toll,2.71,4.9,6.6,1.31,2.05
PEDAS LINGGI Toll,Bandar Ainsdale Toll,3.36,6.1,8.2,1.64,2.54
PEDAS LINGGI Toll,Ayer Keroh Toll,5.08,9.3,12.4,2.54,3.85
PEDAS LINGGI Toll,Nilai Toll,5.17,9.5,12.6,2.62,3.85
PEDAS LINGGI Toll,Putera Mahkota Toll,5.66,10.4,13.9,2.87,4.26
PEDAS LINGGI Toll,SOUTHVILLE CITY Toll,6.07,11.1,14.8,3.03,4.59
PEDAS LINGGI Toll,BANGI Toll,6.48,11.8,15.8,3.2,4.84
PEDAS LINGGI Toll,BANDAR SERENIA Toll,6.72,12.3,16.4,3.36,5.08
PEDAS LINGGI Toll,Jasin Toll,6.89,12.6,16.9,3.44,5.17
PEDAS LINGGI Toll,KAJANG Toll,7.22,13.1,17.5,3.61,5.41
PEDAS LINGGI Toll,UPM Toll,7.38,13.6,18.1,3.69,5.58
PEDAS LINGGI Toll,BANDAR GAMUDA COVE Toll,7.54,13.8,18.4,3.77,5.66
PEDAS LINGGI Toll,Sg. Besi Toll,7.95,14.5,19.3,3.94,5.9
PEDAS LINGGI Toll,Tangkak Toll,8.04,14.7,19.6,4.02,6.07
PEDAS LINGGI Toll,KLIA Toll,8.12,14.6,19.3,4.26,6.15
PEDAS LINGGI Toll,Bandar Saujana Putra Toll,9.02,16.4,21.9,4.51,6.72
PEDAS LINGGI Toll,Putra Jaya Toll,9.35,17.1,22.8,4.67,6.97
PEDAS LINGGI Toll,Bukit Gambir Toll,9.43,17.2,23,4.67,7.05
PEDAS LINGGI Toll,PUTRA HEIGHTS Toll,9.43,17.3,23,4.76,7.05
PEDAS LINGGI Toll,USJ Toll,9.92,18.2,24.2,5,7.38
PEDAS LINGGI Toll,Seafield Toll,10.41,19,25.4,5.17,7.79
PEDAS LINGGI Toll,Ebor Selatan Toll,10.41,19.1,25.4,5.25,7.79
PEDAS LINGGI Toll,Shah Alam Toll,11.07,20.2,26.9,5.49,8.28
PEDAS LINGGI Toll,Pagoh Toll,11.15,20.4,27.2,5.58,8.36
PEDAS LINGGI Toll,SUBANG Toll,11.48,21.1,28.1,5.82,8.61
PEDAS LINGGI Toll,Setia Alam Toll,11.97,21.8,29.2,5.9,8.94
PEDAS LINGGI Toll,DAMANSARA Toll,11.97,21.9,29.2,5.99,8.94
PEDAS LINGGI Toll,Bukit Raja Toll,12.05,22,29.4,5.99,9.02
PEDAS LINGGI Toll,KOTA DAMANSARA Toll,12.22,22.3,29.7,6.15,9.1
PEDAS LINGGI Toll,SG. BULOH Toll,12.79,23.4,31.2,6.48,9.59
PEDAS LINGGI Toll,SG. BULOH HOSPITAL Toll,13.04,24,31.9,6.56,9.76
PEDAS LINGGI Toll,Jalan Duta Toll,13.28,24.4,32.4,6.72,9.92
PEDAS LINGGI Toll,RAWANG SELATAN Toll,13.61,24.9,33.1,6.81,10.17
PEDAS LINGGI Toll,RAWANG Toll,14.19,26,34.6,7.13,10.66
PEDAS LINGGI Toll,SUNGAI BUAYA Toll,15.17,27.8,37,7.63,11.4
PEDAS LINGGI Toll,BUKIT BERUNTUNG Toll,15.83,29.1,38.7,7.95,11.89
PEDAS LINGGI Toll,Yong Peng Utara Toll,15.91,29.2,38.9,7.95,11.97
PEDAS LINGGI Toll,BUKIT TAGAR Toll,16.89,30.9,41.1,8.45,12.63
PEDAS LINGGI Toll,LEMBAH BERINGIN Toll,17.96,32.8,43.7,9.02,13.45
PEDAS LINGGI Toll,Ayer Hitam Toll,18.12,33.1,44.2,9.1,13.61
PEDAS LINGGI Toll,Machap Toll,18.94,34.6,46.1,9.43,14.19
PEDAS LINGGI Toll,Tg. Malim Toll,18.94,34.8,46.3,9.51,14.19
PEDAS LINGGI Toll,BEHRANG Toll,20.25,37.1,49.4,10.17,15.17
PEDAS LINGGI Toll,Spg. Renggam Toll,20.5,37.4,49.9,10.25,15.33
PEDAS LINGGI Toll,SLIM RIVER Toll,21.98,40.3,53.6,11.07,16.48
PEDAS LINGGI Toll,Sedenak Toll,22.55,41.3,55.1,11.32,16.97
PEDAS LINGGI Toll,KULAI Toll,24.03,43.9,58.6,12.05,18.04
PEDAS LINGGI Toll,SUNGKAI Toll,24.03,44,58.7,12.05,18.04
PEDAS LINGGI Toll,Senai Utara Toll,25.01,45.8,61,12.55,18.78
PEDAS LINGGI Toll,Skudai Toll,25.42,46.5,62,12.71,19.11
PEDAS LINGGI Toll,BIDOR Toll,25.67,47,62.6,12.87,19.27
PEDAS LINGGI Toll,TAPAH Toll,27.14,49.6,66.1,13.61,20.34
PEDAS LINGGI Toll,GOPENG Toll,30.5,55.8,74.3,15.25,22.8
PEDAS LINGGI Toll,SIMPANG PULAI Toll,31.49,57.7,76.9,15.83,23.62
PEDAS LINGGI Toll,Ipoh Selatan Toll,32.88,60.1,80.1,16.48,24.6
PEDAS LINGGI Toll,KUALA KANGSAR Toll,35.75,65.4,87.1,17.96,26.73
PEDAS LINGGI Toll,CANGKAT JERING Toll,38.13,69.7,92.9,19.11,28.54
PEDAS LINGGI Toll,TAIPING UTARA Toll,39.93,72.9,97.2,20.01,29.85
PEDAS LINGGI Toll,BUKIT MERAH Toll,41.16,75.2,100.2,20.58,30.75
PEDAS LINGGI Toll,ALOR PONGSU Toll,42.56,77.8,103.8,21.32,31.9
PEDAS LINGGI Toll,BANDAR BAHARU Toll,43.05,78.8,105,21.57,32.23
PEDAS LINGGI Toll,JAWI Toll,44.61,81.5,108.6,22.3,33.37
PEDAS LINGGI Toll,BKT. TAMBUN UTARA Toll,45.92,84,111.9,23.04,34.36
PEDAS LINGGI Toll,JURU Toll,46.66,85.3,113.7,23.37,34.93
PEDAS LINGGI Toll,BERTAM Toll,47.97,87.6,116.8,24.1,36.53
PEDAS LINGGI Toll,SG. PETANI SELATAN Toll,49.61,90.6,120.7,24.92,37.22
PEDAS LINGGI Toll,SG. PETANI UTARA Toll,50.35,91.9,122.5,25.25,37.71
PEDAS LINGGI Toll,GURUN Toll,52.15,95.3,127,26.24,39.11
PEDAS LINGGI Toll,PENDANG Toll,54.36,99.3,132.3,27.3,40.75
PEDAS LINGGI Toll,Alor Setar Selatan Toll,56,102.3,136.3,28.12,42.43
PEDAS LINGGI Toll,Alor Setar Utara Toll,56.66,103.4,137.8,28.45,42.47
PEDAS LINGGI Toll,Hutan Kampung Toll,57.32,104.7,139.5,28.78,43.23
PEDAS LINGGI Toll,BANDAR CASSIA Toll,51.85,114.5,182.1,31.6,60.73
PENAWAR Toll,CAHAYA BARU Toll,7.2,10.8,14.4,3.6,4.5
PENAWAR Toll,Tiram Toll,9.9,14.9,19.9,5,6.2
PENAWAR Toll,Senai Toll,13.5,20.2,27,6.8,8.4
PENDANG Toll,Alor Setar Selatan Toll,1.96,3.6,4.8,0.98,1.47
PENDANG Toll,GURUN Toll,2.46,4.5,6,1.23,1.8
PENDANG Toll,Alor Setar Utara Toll,2.54,4.7,6.3,1.31,1.88
PENDANG Toll,Hutan Kampung Toll,3.19,5.9,7.9,1.64,2.46
PENDANG Toll,SG. PETANI UTARA Toll,4.26,7.7,10.3,2.13,3.19
PENDANG Toll,SG. PETANI SELATAN Toll,5.33,9.7,12.9,2.62,3.93
PENDANG Toll,BERTAM Toll,6.56,12,16,3.28,4.92
PENDANG Toll,Ipoh Selatan Toll,7.7,14,18.6,3.93,5.82
PENDANG Toll,SG. DUA Toll,7.7,14,18.6,3.93,5.82
PENDANG Toll,BKT. TAMBUN SELATAN Toll,8.6,15.6,20.8,4.34,6.48
PENDANG Toll,JAWI Toll,10,18.2,24.2,5.08,7.54
PENDANG Toll,BANDAR BAHARU Toll,11.31,20.6,27.4,5.73,8.53
PENDANG Toll,ALOR PONGSU Toll,11.88,21.6,28.8,6.06,8.94
PENDANG Toll,BUKIT MERAH Toll,13.36,24.4,32.5,6.8,10.08
PENDANG Toll,TAIPING UTARA Toll,14.67,26.7,35.6,7.46,11.07
PENDANG Toll,CANGKAT JERING Toll,16.31,29.7,39.5,8.19,12.3
PENDANG Toll,KUALA KANGSAR Toll,18.77,34.2,45.5,9.42,14.1
PENDANG Toll,IPOH UTARA Toll,21.48,39.2,52.2,10.82,16.15
PENDANG Toll,SIMPANG PULAI Toll,22.95,41.9,55.7,11.56,17.22
PENDANG Toll,GOPENG Toll,24.02,43.9,58.5,12.13,18.04
PENDANG Toll,TAPAH Toll,27.38,50,66.6,13.77,20.58
PENDANG Toll,BIDOR Toll,28.86,52.8,70.3,14.51,21.73
PENDANG Toll,SUNGKAI Toll,30.41,55.5,74,15.25,22.88
PENDANG Toll,SLIM RIVER Toll,32.55,59.4,79.1,16.31,24.43
PENDANG Toll,BEHRANG Toll,34.19,62.4,83.2,17.21,25.66
PENDANG Toll,Tg. Malim Toll,35.83,65.4,87.1,17.95,26.89
PENDANG Toll,LEMBAH BERINGIN Toll,36.81,67.2,89.6,18.53,27.63
PENDANG Toll,BUKIT TAGAR Toll,37.79,69.1,92,19.02,28.37
PENDANG Toll,BUKIT BERUNTUNG Toll,38.78,70.8,94.3,19.43,29.11
PENDANG Toll,SUNGAI BUAYA Toll,39.52,72.2,96.2,19.84,29.68
PENDANG Toll,RAWANG Toll,40.5,74,98.6,20.33,30.42
PENDANG Toll,RAWANG SELATAN Toll,40.99,74.9,99.8,20.58,30.83
PENDANG Toll,SG. BULOH HOSPITAL Toll,41.65,76.1,101.4,20.9,31.32
PENDANG Toll,SG. BULOH Toll,41.89,76.5,102,20.99,31.49
PENDANG Toll,KOTA DAMANSARA Toll,42.55,77.7,103.6,21.4,31.98
PENDANG Toll,DAMANSARA Toll,42.96,78.6,104.7,21.56,32.31
PENDANG Toll,Jalan Duta Toll,43.21,78.9,105.1,21.64,32.39
PENDANG Toll,SUBANG Toll,43.21,78.9,105.1,21.64,32.39
PENDANG Toll,Shah Alam Toll,43.7,79.9,106.4,21.97,32.88
PENDANG Toll,Seafield Toll,44.44,81.2,108.1,22.3,33.29
PENDANG Toll,BANDAR CASSIA Toll,15.19,47.4,92.6,13.3,33.34
PENDANG Toll,Setia Alam Toll,44.68,81.6,108.8,22.38,33.54
PENDANG Toll,USJ Toll,44.85,81.9,109.1,22.46,33.62
PENDANG Toll,Bukit Raja Toll,44.85,81.9,109.2,22.46,33.7
PENDANG Toll,PUTRA HEIGHTS Toll,45.34,82.9,110.4,22.71,34.03
PENDANG Toll,Bandar Saujana Putra Toll,45.67,83.4,111.1,22.87,34.27
PENDANG Toll,BANDAR GAMUDA COVE Toll,46.73,85.4,113.8,23.45,35.09
PENDANG Toll,Putra Jaya Toll,47.22,86.3,114.9,23.69,35.42
PENDANG Toll,BANDAR SERENIA Toll,47.96,87.6,116.8,24.1,36
PENDANG Toll,KLIA Toll,48.45,88.3,117.4,24.51,36.41
PENDANG Toll,Nilai Toll,49.68,90.8,120.9,24.92,37.31
PENDANG Toll,Putera Mahkota Toll,49.68,90.9,121.1,25,37.31
PENDANG Toll,SOUTHVILLE CITY Toll,50.18,91.6,122.1,25.17,37.64
PENDANG Toll,BANGI Toll,50.5,92.3,123,25.33,37.88
PENDANG Toll,KAJANG Toll,51.16,93.5,124.6,25.74,38.37
PENDANG Toll,Bandar Ainsdale Toll,51.32,93.8,125,25.82,38.54
PENDANG Toll,UPM Toll,51.41,93.9,125.1,25.82,38.54
PENDANG Toll,SEREMBAN Toll,51.65,94.5,125.8,25.99,38.78
PENDANG Toll,Sg. Besi Toll,51.9,94.9,126.4,26.07,38.95
PENDANG Toll,Port Dickson Toll,52.14,95.3,126.9,26.15,39.11
PENDANG Toll,Senawang Toll,52.55,96.1,128,26.4,39.44
PENDANG Toll,PEDAS LINGGI Toll,54.36,99.3,132.3,27.3,40.75
PENDANG Toll,Simpang Ampat Toll,56.9,104,138.6,28.61,42.72
PENDANG Toll,Ayer Keroh Toll,59.28,108.4,144.4,29.76,44.52
PENDANG Toll,Jasin Toll,61.08,111.7,148.8,30.66,45.84
PENDANG Toll,Tangkak Toll,62.23,113.8,151.6,31.24,46.74
PENDANG Toll,Bukit Gambir Toll,63.62,116.3,154.9,31.89,47.72
PENDANG Toll,Pagoh Toll,65.35,119.5,159.3,32.79,49.03
PENDANG Toll,Yong Peng Utara Toll,70.1,128.2,170.8,35.17,52.64
PENDANG Toll,Ayer Hitam Toll,72.32,132.2,176.1,36.24,54.28
PENDANG Toll,Machap Toll,73.14,133.7,178.2,36.65,54.86
PENDANG Toll,Spg. Renggam Toll,74.69,136.6,182,37.47,56.09
PENDANG Toll,Sedenak Toll,76.74,140.3,187,38.53,57.56
PENDANG Toll,KULAI Toll,78.3,143.1,190.7,39.27,58.71
PENDANG Toll,Senai Utara Toll,79.29,144.9,193.1,39.76,59.45
PENDANG Toll,Skudai Toll,79.61,145.5,193.9,39.93,59.69
Port Dickson Toll,SEREMBAN Toll,0.41,0.8,1,0.25,0.33
Port Dickson Toll,Senawang Toll,0.49,0.9,1.1,0.25,0.33
Port Dickson Toll,Bandar Ainsdale Toll,1.15,2,2.7,0.57,0.82
Port Dickson Toll,PEDAS LINGGI Toll,2.3,4.2,5.6,1.15,1.72
Port Dickson Toll,Nilai Toll,2.87,5.3,7.1,1.48,2.21
Port Dickson Toll,Putera Mahkota Toll,3.36,6.2,8.3,1.72,2.54
Port Dickson Toll,SOUTHVILLE CITY Toll,3.85,7,9.4,1.89,2.87
Port Dickson Toll,BANGI Toll,4.18,7.7,10.3,2.13,3.12
Port Dickson Toll,BANDAR SERENIA Toll,4.43,8.1,10.8,2.21,3.36
Port Dickson Toll,Simpang Ampat Toll,4.84,8.8,11.8,2.46,3.61
Port Dickson Toll,KAJANG Toll,4.92,9,12,2.46,3.69
Port Dickson Toll,UPM Toll,5.17,9.4,12.6,2.54,3.85
Port Dickson Toll,BANDAR GAMUDA COVE Toll,5.25,9.6,12.8,2.62,3.94
Port Dickson Toll,Sg. Besi Toll,5.66,10.3,13.8,2.79,4.26
Port Dickson Toll,KLIA Toll,5.82,10.4,13.7,3.12,4.51
Port Dickson Toll,Bandar Saujana Putra Toll,6.72,12.2,16.3,3.36,5.08
Port Dickson Toll,Putra Jaya Toll,7.05,12.9,17.2,3.53,5.33
Port Dickson Toll,PUTRA HEIGHTS Toll,7.13,13.1,17.4,3.61,5.41
Port Dickson Toll,Ayer Keroh Toll,7.22,13.2,17.6,3.61,5.41
Port Dickson Toll,USJ Toll,7.63,14,18.6,3.85,5.74
Port Dickson Toll,Seafield Toll,8.12,14.8,19.8,4.02,6.15
Port Dickson Toll,Ebor Selatan Toll,8.12,14.9,19.8,4.1,6.15
Port Dickson Toll,Shah Alam Toll,8.77,16,21.3,4.35,6.64
Port Dickson Toll,Jasin Toll,9.18,16.7,22.3,4.59,6.89
Port Dickson Toll,SUBANG Toll,9.18,16.9,22.5,4.67,6.89
Port Dickson Toll,Setia Alam Toll,9.68,17.6,23.6,4.76,7.22
Port Dickson Toll,DAMANSARA Toll,9.68,17.7,23.6,4.84,7.22
Port Dickson Toll,Bukit Raja Toll,9.76,17.8,23.9,4.84,7.3
Port Dickson Toll,KOTA DAMANSARA Toll,9.92,18.1,24.1,5,7.38
Port Dickson Toll,Tangkak Toll,10.33,18.8,25.1,5.17,7.71
Port Dickson Toll,SG. BULOH Toll,10.5,19.3,25.6,5.33,7.87
Port Dickson Toll,SG. BULOH HOSPITAL Toll,10.82,19.9,26.4,5.49,8.12
Port Dickson Toll,Jalan Duta Toll,11.07,20.3,27,5.58,8.28
Port Dickson Toll,RAWANG SELATAN Toll,11.32,20.8,27.7,5.74,8.45
Port Dickson Toll,Bukit Gambir Toll,11.64,21.3,28.4,5.82,8.77
Port Dickson Toll,RAWANG Toll,11.97,21.9,29.2,5.99,8.94
Port Dickson Toll,SUNGAI BUAYA Toll,12.87,23.6,31.5,6.48,9.68
Port Dickson Toll,Pagoh Toll,13.28,24.3,32.4,6.64,10
Port Dickson Toll,BUKIT BERUNTUNG Toll,13.61,24.9,33.1,6.81,10.17
Port Dickson Toll,BUKIT TAGAR Toll,14.6,26.7,35.5,7.3,10.91
Port Dickson Toll,LEMBAH BERINGIN Toll,15.66,28.6,38.1,7.87,11.73
Port Dickson Toll,Tg. Malim Toll,16.73,30.7,40.8,8.45,12.55
Port Dickson Toll,BEHRANG Toll,17.96,32.9,43.8,9.02,13.45
Port Dickson Toll,Yong Peng Utara Toll,18.04,33,44,9.02,13.53
Port Dickson Toll,SLIM RIVER Toll,19.68,36.1,48.1,9.92,14.76
Port Dickson Toll,Ayer Hitam Toll,20.25,37,49.3,10.09,15.17
Port Dickson Toll,Machap Toll,21.07,38.5,51.4,10.58,15.83
Port Dickson Toll,SUNGKAI Toll,21.81,40,53.2,10.99,16.32
Port Dickson Toll,Spg. Renggam Toll,22.63,41.4,55.2,11.32,16.97
Port Dickson Toll,BIDOR Toll,23.37,42.8,57,11.73,17.55
Port Dickson Toll,Sedenak Toll,24.68,45.2,60.2,12.38,18.53
Port Dickson Toll,TAPAH Toll,24.85,45.5,60.6,12.46,18.61
Port Dickson Toll,KULAI Toll,26.24,47.9,63.9,13.12,19.68
Port Dickson Toll,Senai Utara Toll,27.22,49.8,66.3,13.61,20.42
Port Dickson Toll,Skudai Toll,27.55,50.4,67.2,13.78,20.66
Port Dickson Toll,GOPENG Toll,28.21,51.6,68.7,14.1,21.16
Port Dickson Toll,SIMPANG PULAI Toll,29.27,53.6,71.4,14.68,21.98
Port Dickson Toll,Ipoh Selatan Toll,30.67,56.1,74.7,15.33,22.96
Port Dickson Toll,KUALA KANGSAR Toll,33.54,61.4,81.7,16.81,25.09
Port Dickson Toll,CANGKAT JERING Toll,35.92,65.7,87.5,17.96,26.9
